material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:03:20,
Metallförpackningar,3,2023-12-22T11:57:06,
Pappersförpackningar,5,2023-12-29T06:33:09,
Tidningar,13,2023-12-27T08:17:40,
Plastförpackningar,16,2023-12-28T07:54:41,
Ofärgade glasförpackningar,18,2023-12-27T08:17:40,
Färgade glasförpackningar,19,2023-12-27T08:17:40,
