material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-23T13:19:45,2023-12-25T00:00:00
Metallförpackningar,3,2023-11-23T09:12:25,
Pappersförpackningar,5,2023-12-23T11:00:10,2023-12-25T00:00:00
Tidningar,13,2023-12-22T08:55:46,
Plastförpackningar,16,2023-12-24T17:56:50,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2023-12-14T11:28:17,
Färgade glasförpackningar,19,2023-12-14T11:28:17,
