material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:37:53,
Metallförpackningar,3,2023-12-20T09:40:44,2024-04-10T00:00:00
Pappersförpackningar,5,2023-12-31T06:48:27,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T13:35:00,
Ofärgade glasförpackningar,18,2023-11-17T15:19:11,
Färgade glasförpackningar,19,2023-11-17T15:19:11,
