material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:18:58,
Metallförpackningar,3,2023-12-21T18:23:40,
Pappersförpackningar,5,2023-12-31T13:36:10,2024-05-22T00:00:00
Tidningar,13,2023-12-25T14:26:09,
Plastförpackningar,16,2023-12-25T17:26:59,
Ofärgade glasförpackningar,18,2023-12-24T11:07:04,
Färgade glasförpackningar,19,2023-12-24T11:07:04,
