material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T11:23:59,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-27T12:26:14,
Pappersförpackningar,5,2023-12-28T12:00:05,2023-12-30T00:00:00
Tidningar,13,2023-12-21T12:36:42,
Plastförpackningar,16,2023-12-26T09:54:03,
Ofärgade glasförpackningar,18,2023-09-19T18:28:30,
Färgade glasförpackningar,19,2023-09-19T18:28:30,
