material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T13:56:20,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-25T15:59:05,
Pappersförpackningar,5,2023-12-28T16:51:15,2023-12-29T00:00:00
Tidningar,13,2023-12-26T12:10:11,
Plastförpackningar,16,2023-12-28T13:50:42,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T08:28:43,
Färgade glasförpackningar,19,2023-12-25T08:28:43,
