material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T10:15:16,
Metallförpackningar,3,2023-12-04T10:38:58,
Pappersförpackningar,5,2023-12-26T13:50:15,
Tidningar,13,2023-12-18T08:43:17,
Plastförpackningar,16,2023-12-27T14:06:28,
Ofärgade glasförpackningar,18,2023-12-14T09:56:13,
Färgade glasförpackningar,19,2023-12-14T09:56:13,
