material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:21:14,
Metallförpackningar,3,2023-05-31T08:39:48,
Pappersförpackningar,5,2023-12-28T09:35:52,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T13:32:25,2024-04-19T00:00:00
Ofärgade glasförpackningar,18,2023-11-09T13:43:08,
Färgade glasförpackningar,19,2023-11-09T13:43:08,
