material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T12:11:38,
Metallförpackningar,3,2023-12-21T07:35:07,
Pappersförpackningar,5,2023-12-26T15:27:29,
Tidningar,13,,
Plastförpackningar,16,2023-12-27T08:58:00,
Ofärgade glasförpackningar,18,2023-10-31T14:10:57,
Färgade glasförpackningar,19,2023-10-31T14:10:57,
