material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-20T11:48:03,2023-12-27T00:00:00
Metallförpackningar,3,2023-11-08T11:10:53,
Pappersförpackningar,5,2023-12-15T07:10:56,2023-12-21T00:00:00
Tidningar,13,2022-04-28T12:12:23,
Plastförpackningar,16,2023-12-15T07:10:56,2024-01-12T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T07:12:51,
Färgade glasförpackningar,19,2023-12-18T07:12:51,
