material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:11:04,
Metallförpackningar,3,2023-12-25T08:15:22,
Pappersförpackningar,5,2023-12-26T12:15:06,2024-05-07T00:00:00
Tidningar,13,2023-12-14T19:46:37,
Plastförpackningar,16,2023-12-22T18:04:18,2024-05-03T00:00:00
Ofärgade glasförpackningar,18,2023-12-31T13:31:10,
Färgade glasförpackningar,19,2023-12-31T13:31:10,
