material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T10:22:20,
Metallförpackningar,3,2023-12-26T15:04:55,2024-05-28T00:00:00
Pappersförpackningar,5,2023-12-31T15:43:34,
Tidningar,13,2023-12-28T09:46:12,
Plastförpackningar,16,2023-12-31T14:51:53,
Ofärgade glasförpackningar,18,2023-12-29T07:45:47,
Färgade glasförpackningar,19,2023-12-29T07:45:47,
