material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:56:56,
Metallförpackningar,3,2023-12-20T14:20:56,
Pappersförpackningar,5,2023-12-31T12:46:20,
Tidningar,13,2023-10-26T06:46:00,
Plastförpackningar,16,2023-12-26T14:31:16,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
