material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T10:24:06,
Metallförpackningar,3,2023-12-29T12:55:55,
Pappersförpackningar,5,2023-12-27T10:50:51,
Tidningar,13,2023-12-17T12:57:54,
Plastförpackningar,16,2023-12-28T08:32:30,
Ofärgade glasförpackningar,18,2023-11-22T10:43:08,
Färgade glasförpackningar,19,2023-11-22T10:43:08,
