material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-06-15T14:15:00,
Metallförpackningar,3,2023-12-11T11:24:25,
Pappersförpackningar,5,2023-12-25T08:17:05,2023-12-29T00:00:00
Tidningar,13,2022-04-11T07:40:54,
Plastförpackningar,16,2023-12-17T20:02:44,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
