material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:29:48,
Metallförpackningar,3,2023-12-20T11:17:14,
Pappersförpackningar,5,2023-12-29T15:12:17,2024-05-17T00:00:00
Tidningar,13,2023-05-12T09:53:30,
Plastförpackningar,16,2023-12-29T07:18:06,
Ofärgade glasförpackningar,18,2023-12-18T19:51:35,
Färgade glasförpackningar,19,2023-12-18T19:51:35,
