material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T08:59:39,
Metallförpackningar,3,2023-11-30T16:35:37,
Pappersförpackningar,5,2023-12-28T13:00:06,
Tidningar,13,2023-10-23T14:53:34,
Plastförpackningar,16,2023-12-18T13:05:09,
Ofärgade glasförpackningar,18,2023-06-26T13:42:12,
Färgade glasförpackningar,19,2023-06-26T13:42:12,
