material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:26:08,
Metallförpackningar,3,2023-12-07T11:27:18,
Pappersförpackningar,5,2023-12-31T11:29:36,2024-06-02T00:00:00
Tidningar,13,2023-12-20T07:05:55,
Plastförpackningar,16,2023-12-27T13:12:43,
Ofärgade glasförpackningar,18,2023-12-19T08:20:14,
Färgade glasförpackningar,19,2023-12-19T08:20:14,
