material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:53:27,
Metallförpackningar,3,2023-12-28T08:18:55,
Pappersförpackningar,5,2023-12-27T07:54:10,
Tidningar,13,2023-07-11T11:50:49,
Plastförpackningar,16,2023-12-28T08:24:04,2024-05-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-12T07:21:13,
Färgade glasförpackningar,19,2023-12-12T07:21:13,
