material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-13T11:54:23,
Pappersförpackningar,5,2023-12-30T09:01:03,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T11:15:42,
Ofärgade glasförpackningar,18,2023-12-06T14:54:38,
Färgade glasförpackningar,19,2023-12-06T14:54:38,
