material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T07:48:27,
Metallförpackningar,3,2023-12-04T08:48:32,
Pappersförpackningar,5,2023-12-31T16:59:45,
Tidningar,13,2023-12-27T16:38:47,
Plastförpackningar,16,2023-12-31T16:14:39,
Ofärgade glasförpackningar,18,2023-12-26T13:06:26,
Färgade glasförpackningar,19,2023-12-26T13:06:26,
