material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:11:43,
Metallförpackningar,3,2023-12-12T13:53:36,
Pappersförpackningar,5,2023-12-29T10:09:27,
Tidningar,13,2023-12-18T08:58:20,
Plastförpackningar,16,2023-12-28T09:33:15,
Ofärgade glasförpackningar,18,2023-08-23T18:19:38,
Färgade glasförpackningar,19,2023-08-23T18:19:38,
