material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:42:56,
Metallförpackningar,3,2023-11-08T13:49:50,
Pappersförpackningar,5,2023-12-30T11:11:41,2024-06-14T00:00:00
Tidningar,13,2023-07-31T10:24:41,
Plastförpackningar,16,2023-12-29T10:15:39,2024-06-13T00:00:00
Ofärgade glasförpackningar,18,2023-12-08T14:20:22,
Färgade glasförpackningar,19,2023-12-08T14:20:22,
