material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T06:36:15,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-13T08:36:48,
Pappersförpackningar,5,2023-12-21T07:54:48,2023-12-25T00:00:00
Tidningar,13,2023-04-05T11:21:54,
Plastförpackningar,16,2023-12-22T12:10:42,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-22T07:19:41,
Färgade glasförpackningar,19,2023-12-22T07:19:41,
