material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:18:30,
Metallförpackningar,3,2023-12-26T15:24:44,
Pappersförpackningar,5,2023-12-29T09:59:59,2023-12-30T00:00:00
Tidningar,13,2023-12-20T08:34:35,
Plastförpackningar,16,2023-12-25T09:04:59,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-26T09:25:25,
Färgade glasförpackningar,19,2023-12-26T09:25:25,
