material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T07:13:45,
Metallförpackningar,3,2023-12-27T13:09:51,
Pappersförpackningar,5,2023-12-30T13:22:47,
Tidningar,13,2023-12-20T12:30:50,
Plastförpackningar,16,2023-12-27T08:03:35,
Ofärgade glasförpackningar,18,2022-12-26T13:14:10,
Färgade glasförpackningar,19,2022-12-26T13:14:10,
