material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:14:02,
Metallförpackningar,3,2023-12-20T08:18:05,
Pappersförpackningar,5,2023-12-31T10:08:50,
Tidningar,13,2024-01-02T23:09:21,
Plastförpackningar,16,2023-12-27T21:13:09,
Ofärgade glasförpackningar,18,2023-09-13T11:56:31,
Färgade glasförpackningar,19,2023-09-13T11:56:31,
