material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T14:09:13,
Metallförpackningar,3,2023-12-14T08:59:54,
Pappersförpackningar,5,2023-12-29T12:48:40,
Tidningar,13,2023-09-29T11:52:33,
Plastförpackningar,16,2023-12-27T13:29:10,
Ofärgade glasförpackningar,18,2023-12-14T12:14:57,
Färgade glasförpackningar,19,2023-12-14T12:14:57,
