material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-26T12:01:45,
Tidningar,13,,
Plastförpackningar,16,2023-12-27T09:46:39,2024-05-27T00:00:00
Ofärgade glasförpackningar,18,2023-10-27T09:02:09,
Färgade glasförpackningar,19,2023-10-27T09:02:09,
