material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-09-07T09:49:48,2023-09-14T00:00:00
Metallförpackningar,3,2023-06-15T10:18:09,
Pappersförpackningar,5,2023-09-03T13:46:06,2023-09-12T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-08-29T10:55:00,2023-09-12T00:00:00
Ofärgade glasförpackningar,18,2023-08-22T11:21:53,
Färgade glasförpackningar,19,2023-08-22T11:21:53,
