material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:14:10,
Metallförpackningar,3,2023-12-20T13:08:31,
Pappersförpackningar,5,2023-12-30T10:07:51,2024-06-10T00:00:00
Tidningar,13,2023-12-20T16:31:29,
Plastförpackningar,16,2023-12-29T11:36:51,
Ofärgade glasförpackningar,18,2023-11-28T08:38:58,
Färgade glasförpackningar,19,2023-11-28T08:38:58,
