material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:44:09,
Metallförpackningar,3,2023-12-30T13:20:42,
Pappersförpackningar,5,2023-12-27T11:21:10,2024-04-05T00:00:00
Tidningar,13,2023-09-27T06:33:45,
Plastförpackningar,16,2023-12-12T20:48:27,
Ofärgade glasförpackningar,18,2023-11-25T17:33:11,
Färgade glasförpackningar,19,2023-11-25T17:33:11,
