material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:07:04,
Metallförpackningar,3,2023-12-30T11:22:32,
Pappersförpackningar,5,2023-12-31T13:25:52,2024-06-14T00:00:00
Tidningar,13,2023-12-26T10:52:31,
Plastförpackningar,16,2023-12-29T10:50:12,
Ofärgade glasförpackningar,18,2023-12-19T17:18:36,
Färgade glasförpackningar,19,2023-12-19T17:18:36,
