material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:42:02,
Metallförpackningar,3,2023-12-06T12:28:44,
Pappersförpackningar,5,2023-12-30T13:58:23,2024-05-17T00:00:00
Tidningar,13,2022-12-20T10:08:35,
Plastförpackningar,16,2023-12-27T10:41:55,2024-05-13T00:00:00
Ofärgade glasförpackningar,18,2023-09-14T09:11:36,
Färgade glasförpackningar,19,2023-09-14T09:11:36,
