material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:11:18,
Metallförpackningar,3,2023-10-19T07:39:54,
Pappersförpackningar,5,2023-12-31T09:08:50,
Tidningar,13,2023-10-11T13:56:54,
Plastförpackningar,16,2023-12-29T08:38:30,
Ofärgade glasförpackningar,18,2023-12-27T10:35:57,
Färgade glasförpackningar,19,2023-12-27T10:35:57,
