material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:29:13,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-25T17:05:07,
Pappersförpackningar,5,2023-12-30T17:53:02,2023-12-31T00:00:00
Tidningar,13,2023-12-26T13:59:19,
Plastförpackningar,16,2023-12-30T09:09:06,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-30T13:45:16,
Färgade glasförpackningar,19,2023-12-30T13:45:16,
