material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T10:02:18,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-21T09:42:31,
Pappersförpackningar,5,2023-12-27T13:27:50,2023-12-29T00:00:00
Tidningar,13,2023-12-28T09:51:34,
Plastförpackningar,16,2023-12-28T13:31:30,
Ofärgade glasförpackningar,18,2023-10-16T08:29:24,
Färgade glasförpackningar,19,2023-10-16T08:29:24,
