material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:12:45,
Metallförpackningar,3,2023-12-06T10:18:09,
Pappersförpackningar,5,2023-12-29T07:49:50,
Tidningar,13,2023-12-20T07:53:37,
Plastförpackningar,16,2023-12-28T14:10:34,
Ofärgade glasförpackningar,18,2023-12-05T09:08:29,
Färgade glasförpackningar,19,2023-12-05T09:08:29,
