material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T12:39:28,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-12-25T13:00:53,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T13:00:53,
Ofärgade glasförpackningar,18,2023-09-11T10:24:51,
Färgade glasförpackningar,19,2023-12-25T13:00:53,
