material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:00:40,
Metallförpackningar,3,2023-11-01T12:13:51,
Pappersförpackningar,5,2023-12-30T08:15:14,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T18:47:15,2024-06-10T00:00:00
Ofärgade glasförpackningar,18,2023-10-24T10:45:38,
Färgade glasförpackningar,19,2023-10-24T10:45:38,
