material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T13:55:55,
Metallförpackningar,3,2023-12-06T10:58:54,
Pappersförpackningar,5,2023-12-31T09:14:41,2024-05-27T00:00:00
Tidningar,13,2022-11-14T14:27:38,
Plastförpackningar,16,2023-12-25T06:40:26,2024-06-03T00:00:00
Ofärgade glasförpackningar,18,2023-11-30T11:10:03,
Färgade glasförpackningar,19,2023-11-30T11:10:03,
