material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T19:19:51,
Metallförpackningar,3,2023-12-07T11:38:36,
Pappersförpackningar,5,2023-12-31T13:32:41,2024-05-19T00:00:00
Tidningar,13,2023-12-29T07:23:40,
Plastförpackningar,16,2023-12-31T09:12:09,
Ofärgade glasförpackningar,18,2023-12-27T06:28:19,
Färgade glasförpackningar,19,2023-12-28T07:53:47,
