material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T06:47:32,
Metallförpackningar,3,2023-12-13T08:08:49,
Pappersförpackningar,5,2023-12-30T10:45:42,
Tidningar,13,2022-11-23T14:40:46,
Plastförpackningar,16,2023-12-29T13:50:33,
Ofärgade glasförpackningar,18,2023-12-29T13:25:25,
Färgade glasförpackningar,19,2023-12-29T13:25:25,
