material,materialid,senaktivitet,nastaaktivitet
Städning,0,2012-12-17T11:14:00,
Metallförpackningar,3,2023-12-06T11:25:31,
Pappersförpackningar,5,2023-12-30T08:01:15,
Tidningar,13,2023-12-26T11:48:07,
Plastförpackningar,16,2023-12-26T08:16:37,
Ofärgade glasförpackningar,18,2023-12-11T14:14:15,
Färgade glasförpackningar,19,2023-12-19T15:33:14,
