material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-07T09:04:51,2023-12-14T00:00:00
Metallförpackningar,3,2023-11-14T12:24:05,2023-12-26T00:00:00
Pappersförpackningar,5,2023-12-07T09:31:54,2023-12-11T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-07T09:31:54,2023-12-11T00:00:00
Ofärgade glasförpackningar,18,2023-11-07T11:20:14,
Färgade glasförpackningar,19,2023-11-07T11:20:14,
