material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T09:25:25,
Metallförpackningar,3,2023-12-27T11:14:16,
Pappersförpackningar,5,2023-12-30T08:38:50,2023-12-31T00:00:00
Tidningar,13,2023-10-23T07:08:35,
Plastförpackningar,16,2023-12-28T13:06:59,
Ofärgade glasförpackningar,18,2023-03-28T08:33:40,
Färgade glasförpackningar,19,2023-03-28T08:33:40,
