material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:54:36,
Metallförpackningar,3,2023-11-15T10:49:16,
Pappersförpackningar,5,2023-12-27T12:35:32,
Tidningar,13,2023-12-06T10:21:50,
Plastförpackningar,16,2023-12-14T09:54:17,
Ofärgade glasförpackningar,18,2023-09-29T08:19:35,
Färgade glasförpackningar,19,2023-09-29T08:19:35,
