material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T13:34:12,
Metallförpackningar,3,2023-09-03T14:25:47,
Pappersförpackningar,5,2023-12-25T08:39:55,
Tidningar,13,2023-12-13T08:31:06,
Plastförpackningar,16,2023-12-26T18:05:52,
Ofärgade glasförpackningar,18,2023-10-01T15:52:46,
Färgade glasförpackningar,19,2023-10-01T15:52:46,
