material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-07T09:50:53,
Pappersförpackningar,5,2023-12-04T14:35:00,2023-12-18T00:00:00
Tidningar,13,2023-10-17T10:44:53,
Plastförpackningar,16,2023-12-13T08:48:00,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-08-29T09:41:16,
Färgade glasförpackningar,19,2023-08-29T09:41:16,
