material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T12:57:14,
Metallförpackningar,3,2023-12-30T10:17:53,2024-05-02T00:00:00
Pappersförpackningar,5,2023-12-29T11:44:10,2024-05-03T00:00:00
Tidningar,13,2023-12-05T11:54:22,
Plastförpackningar,16,2023-12-30T12:29:25,2024-05-04T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T10:55:30,
Färgade glasförpackningar,19,2023-12-20T10:55:30,
