material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T11:07:21,
Metallförpackningar,3,2023-12-13T12:37:21,
Pappersförpackningar,5,2023-12-25T12:52:43,2024-04-05T00:00:00
Tidningar,13,2023-07-06T09:58:04,
Plastförpackningar,16,2023-12-27T07:31:26,
Ofärgade glasförpackningar,18,2023-12-11T09:36:33,
Färgade glasförpackningar,19,2023-12-11T09:36:33,
