material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T12:13:00,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-27T09:44:56,
Pappersförpackningar,5,2023-12-27T12:24:00,2023-12-29T00:00:00
Tidningar,13,2023-12-28T11:49:35,
Plastförpackningar,16,2023-12-28T08:40:47,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-15T17:35:18,
Färgade glasförpackningar,19,2023-12-15T17:35:18,
