material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:12:43,2024-05-13T00:00:00
Metallförpackningar,3,2023-12-26T11:39:22,2024-05-17T00:00:00
Pappersförpackningar,5,2023-12-31T08:34:38,2024-05-12T00:00:00
Tidningar,13,2023-10-19T10:41:34,
Plastförpackningar,16,2023-12-27T16:50:42,2024-05-15T00:00:00
Ofärgade glasförpackningar,18,2022-12-07T08:13:06,
Färgade glasförpackningar,19,2022-12-07T08:13:06,
