material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T14:16:37,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-12T18:54:24,
Pappersförpackningar,5,2023-12-30T13:04:48,2023-12-31T00:00:00
Tidningar,13,2023-08-08T10:08:49,
Plastförpackningar,16,2023-12-28T06:55:40,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-11-27T15:16:27,
Färgade glasförpackningar,19,2023-11-27T15:16:27,
