material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:53:49,
Metallförpackningar,3,2023-12-26T14:43:08,2023-12-29T00:00:00
Pappersförpackningar,5,2023-12-28T06:33:06,2023-12-29T00:00:00
Tidningar,13,2023-10-19T07:26:27,
Plastförpackningar,16,2023-12-27T14:54:24,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-01-04T12:38:01,
Färgade glasförpackningar,19,2023-01-04T12:38:01,
