material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-01-03T09:38:27,2023-01-04T00:00:00
Metallförpackningar,3,2022-12-27T16:22:26,2023-01-12T00:00:00
Pappersförpackningar,5,2023-01-02T09:15:38,2023-01-03T00:00:00
Tidningar,13,2022-12-30T12:25:46,
Plastförpackningar,16,2023-01-02T18:07:47,2023-01-03T00:00:00
Ofärgade glasförpackningar,18,2023-01-01T12:30:02,
Färgade glasförpackningar,19,2023-01-01T12:30:02,
