material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-08T12:04:42,2024-06-19T00:00:00
Pappersförpackningar,5,2023-12-28T10:24:18,
Tidningar,13,2022-05-25T10:57:34,
Plastförpackningar,16,2023-12-28T10:24:18,
Ofärgade glasförpackningar,18,2023-12-18T08:03:30,
Färgade glasförpackningar,19,2023-12-18T08:03:30,
