material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T14:00:34,
Metallförpackningar,3,2023-12-19T09:58:28,
Pappersförpackningar,5,2023-12-31T13:44:31,2024-05-10T00:00:00
Tidningar,13,2023-12-26T12:48:06,
Plastförpackningar,16,2023-12-30T16:20:35,
Ofärgade glasförpackningar,18,2023-12-19T11:43:13,
Färgade glasförpackningar,19,2023-12-19T11:43:13,
