material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T07:26:06,
Metallförpackningar,3,2023-12-05T07:18:58,
Pappersförpackningar,5,2023-12-30T07:34:31,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T16:46:16,
Ofärgade glasförpackningar,18,2023-11-30T09:05:10,
Färgade glasförpackningar,19,2023-11-30T09:05:10,
