material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T17:48:31,2023-12-30T00:00:00
Metallförpackningar,3,2023-08-22T14:00:28,
Pappersförpackningar,5,2023-12-29T11:03:40,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T11:03:40,
Ofärgade glasförpackningar,18,2023-12-26T14:38:35,
Färgade glasförpackningar,19,2023-12-26T14:38:35,
