material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:54:24,
Metallförpackningar,3,2023-12-13T14:04:22,
Pappersförpackningar,5,2023-12-29T11:09:49,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T10:23:22,
Ofärgade glasförpackningar,18,2023-11-02T10:39:00,
Färgade glasförpackningar,19,2023-11-02T10:39:00,
