material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T08:25:59,
Metallförpackningar,3,2023-12-29T12:13:39,
Pappersförpackningar,5,2023-12-31T10:48:43,2024-05-26T00:00:00
Tidningar,13,2023-12-14T08:13:53,
Plastförpackningar,16,2023-12-31T13:53:02,
Ofärgade glasförpackningar,18,2023-12-26T10:25:44,
Färgade glasförpackningar,19,2023-12-26T10:25:44,
