material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T14:36:45,
Metallförpackningar,3,2023-12-20T10:29:37,
Pappersförpackningar,5,2023-12-31T07:26:35,
Tidningar,13,2024-01-03T22:04:44,
Plastförpackningar,16,2023-12-26T16:29:28,
Ofärgade glasförpackningar,18,2023-08-29T08:13:12,
Färgade glasförpackningar,19,2023-08-29T08:13:12,
