material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T11:05:17,2023-12-26T00:00:00
Metallförpackningar,3,2023-11-02T15:24:58,2023-12-28T00:00:00
Pappersförpackningar,5,2023-12-20T10:21:45,2023-12-24T00:00:00
Tidningar,13,2023-07-24T15:40:48,
Plastförpackningar,16,2023-12-16T09:13:28,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-09-14T09:15:54,
Färgade glasförpackningar,19,2023-09-14T09:15:54,
